player_id,avg_points,avg_rebounds,avg_assists,name,team_id
417,9.8,2.2,4.2,Cameron Payne,28
426,9.75,8.2,2.7,Mason Plumlee,5
428,12.25,9.0,2.6500000000000004,Jakob Poeltl,38
430,5.5,2.4,1.0,Otto Porter Jr.,38
431,13.7,9.3,1.5,Bobby Portis,21
432,23.1,8.3,2.6,Kristaps Porzingis,41
433,6.6,4.1,0.9,Dwight Powell,8
434,17.4,3.0,1.8,Norman Powell,16
437,9.0,2.4,1.5,Taurean Prince,22
441,23.7,9.6,4.1,Julius Randle,24
446,9.5,2.5999999999999996,2.45,Josh Richardson,23
448,4.6,1.5,1.4,Austin Rivers,22
456,5.4,1.4,1.7,Derrick Rose,24
457,8.0,2.45,1.4,Terrence Ross,26
458,20.9,4.1,5.0,Terry Rozier,5
459,4.8,2.1,3.3,Ricky Rubio,7
462,16.3,2.95,5.800000000000001,D'Angelo Russell,17
463,18.6,12.1,6.9,Domantas Sabonis,30
468,6.5,3.5,1.15,Dario Saric,28
472,11.5,2.4,4.1,Dennis Schroder,17
479,24.0,7.8,5.6,Pascal Siakam,38
481,6.7,6.2,6.1,Ben Simmons,4
486,12.3,3.3,5.9,Marcus Smart,2
488,3.1,1.3,2.4,Ish Smith,9
507,2.0,0.9,0.5,Garrett Temple,23
514,21.3,4.1,2.3,Klay Thompson,11
515,1.8,1.7,0.3,Tristan Thompson,17
519,20.5,8.5,4.4,Karl-Anthony Towns,22
520,3.7,4.0,0.9,P.J. Tucker,27
522,17.5,7.4,1.5,Myles Turner,15
525,14.0,10.1,1.9,Jonas Valanciunas,23
527,19.1,4.1,7.1,Fred VanVleet,38
533,1.8,2.6,0.3,Noah Vonleh,2
534,17.4,10.9,3.2,Nikola Vucevic,6
538,8.0,1.8,2.1,Kemba Walker,8
539,11.3,2.6,5.1,John Wall,16
540,6.65,2.65,0.9,T.J. Warren,4
544,16.35,5.7,7.4,Russell Westbrook,17
548,17.0,5.1,2.2,Andrew Wiggins,11
558,6.8,4.9,3.3,Justise Winslow,29
560,16.6,7.4,1.8,Christian Wood,8
564,7.4,3.6,3.8,Delon Wright,41
570,4.3,3.1,1.4,Thaddeus Young,38
571,3.45,3.55,0.5,Cody Zeller,20
575,10.6,9.7,1.0,Ivica Zubac,16
580,2.0,1.0,1.0,Chasson Randle,9
581,6.5,1.0,1.0,Quinn Cook,30
593,5.25,3.25,1.2,Gary Payton II,11
599,7.6,3.0,1.2,Damion Lee,28
609,1.7000000000000002,0.8,1.3499999999999999,Ryan Arcidiacono,24
626,5.050000000000001,2.5,3.5,Shaquille Harrison,17
631,5.9,2.9,2.9,Alex Caruso,6
723,4.2,3.0,0.2,David Nwaba,25
724,19.7,9.3,3.3,Bam Adebayo,20
727,13.8,9.5,1.7,Jarrett Allen,7
732,16.6,4.8,1.9,O.G. Anunoby,38
734,5.5,4.0,2.0,Dwayne Bacon,17
739,2.5,1.6,0.5,Khem Birch,38
743,13.9,3.0,2.7,Bogdan Bogdanovic,1
745,9.2,5.4,0.4,Chris Boucher,38
748,1.6,1.1,0.1,Tony Bradley,6
749,13.9,3.3,2.5,Dillon Brooks,19
751,0.0,2.0,0.5,Sterling Brown,17
753,7.95,4.85,0.39999999999999997,Thomas Bryant,17
761,12.8,6.2,1.1,John Collins,1
762,11.5,6.3,2.8,Zach Collins,31
765,7.2,5.0,1.4,Torrey Craig,28
767,4.0,2.0,0.0,Tyler Dorsey,8
770,1.6,0.8,0.5,P.J. Dozier,30
776,24.8,4.2,6.1,De'Aaron Fox,30
779,13.9,3.9,5.7,Markelle Fultz,26
791,9.7,7.6,3.5,Josh Hart,24
801,5.0,4.0,0.5,Jonathan Isaac,26
802,5.0,3.0,1.0,Wes Iwundu,29
804,0.0,1.5,0.5,Frank Jackson,28
805,4.2,1.5,0.8,Josh Jackson,38
806,1.6,0.9,0.5,Justin Jackson,2
814,9.2,2.8,1.6,Luke Kennard,19
817,5.9,3.5,1.4,Maxi Kleber,8
818,3.8,1.2,0.6,Furkan Korkmaz,27
819,3.6,2.7,0.7,Luke Kornet,2
820,20.9,7.1,3.7,Kyle Kuzma,41
830,25.2,8.6,1.9,Lauri Markkanen,40
840,27.5,4.3,4.6,Donovan Mitchell,7
842,13.8,2.9,3.8,Malik Monk,30
845,10.1,3.3,5.3,Monte Morris,41
850,3.0,1.3,1.2,Frank Ntilikina,8
851,8.6,5.0,3.6,Royce O'Neale,4
854,8.5,2.4,1.5,Cedi Osman,7
865,1.85,1.15,0.6,Davon Reed,17
873,1.0,0.8,1.0,Kobi Simmons,5
876,8.7,3.0,4.7,Dennis Smith Jr.,5
880,7.0,1.5,1.3,Edmond Sumner,4
882,29.2,9.1,4.8,Jayson Tatum,2
886,7.0,3.1,1.3,Daniel Theis,15
897,12.7,3.4,3.5,Derrick White,2
899,5.7,3.7,0.7,D.J. Wilson,38
926,10.5,3.3,2.2,Grayson Allen,21
928,2.0,2.5,0.5,Kostas Antetokounmpo,6
930,17.3,9.9,1.6,Deandre Ayton,28
931,11.5,6.2,0.8,Marvin Bagley III,10
932,5.05,4.15,0.7,Mo Bamba,26
934,9.5,3.6,1.5,Keita Bates-Diop,31
940,21.35,4.449999999999999,3.2,Mikal Bridges,4
944,11.5,4.0,3.0,Bruce Brown,9
945,6.3,3.8,1.2,Troy Brown Jr.,17
946,24.2,3.7,6.0,Jalen Brunson,24
947,0.0,0.0,0.0,Deonte Burton,30
949,7.9,2.4,2.4,Jevon Carter,21
950,14.9,8.6,2.4,Wendell Carter Jr.,26
960,9.3,3.5,1.0,Hamidou Diallo,10
962,8.7,4.3,3.5,Donte DiVincenzo,11
963,32.0,8.5,7.9,Luka Doncic,8
966,6.4,5.2,1.3,Drew Eubanks,29
970,4.9,3.7,0.4,Wenyen Gabriel,17
971,0.0,0.0,0.0,Abdul Gaddy,25
972,31.3,4.9,5.4,Shai Gilgeous-Alexander,25
973,9.3,1.95,3.15,Devonte' Graham,23
978,4.7,6.4,1.3,Isaiah Hartenstein,24
979,4.0,1.2,1.4,Aaron Holiday,1
980,14.5,3.4,2.8,Kevin Huerter,30
982,18.6,6.9,1.0,Jaren Jackson Jr.,19
983,1.9,2.7,0.4,Alize Johnson,31
987,7.15,2.95,0.65,Kevin Knox II,29
997,3.5,1.3,3.3,Jordan McLaughlin,22
998,9.7,4.0,2.5,De'Anthony Melton,27
999,4.7,2.9,0.6,Chimezie Metu,30
1001,7.9,2.4,3.0,Shake Milton,27
1006,6.35,1.45,1.4000000000000001,Svi Mykhailiuk,24
1007,7.45,1.6,1.4,Kendrick Nunn,17
1010,6.9,3.3,1.4,Josh Okogie,28
1013,2.3,1.6,1.2,Theo Pinson,8
1014,16.3,6.0,1.2,Michael Porter Jr.,9
1018,7.7,1.7,1.4,Duncan Robinson,20
1019,7.0,4.0,1.0,Jerome Robinson,11
1020,7.4,9.3,0.8,Mitchell Robinson,24
1021,13.9,2.2,2.9,Collin Sexton,40
1022,8.1,1.7,2.1,Landry Shamet,28
1023,20.5,2.5,4.0,Anfernee Simons,29
1036,7.1499999999999995,6.6,1.9500000000000002,Jarred Vanderbilt,17
1037,10.2,4.3,1.4,Moritz Wagner,26
1038,10.7,1.8,1.2,Lonnie Walker IV,17
1040,5.5,2.4,0.8,Yuta Watanabe,4
1044,8.0,4.9,2.0,Kenrich Williams,25
1045,7.9,7.5,1.3,Robert Williams III,2
1046,26.2,3.0,9.9,Trae Young,1
1058,16.9,2.6,1.6,Gary Trent Jr.,38
1069,0.0,1.5,3.0,Chris Chiozza,4
1191,3.8,3.8,0.6,Xavier Cooks,41
1312,4.6,2.0,1.3,Vlatko Cancar,9
1336,7.0,3.0,0.0,Chance Comanche,29
1485,6.8,4.2,1.0,Jock Landale,28
1514,1.0,1.5,0.0,Kelan Martin,23
1775,10.0,2.0,2.7,Gabe Vincent,20
1815,4.2,3.0,0.7,Haywood Highsmith,20
1845,6.300000000000001,1.85,1.85,Nickeil Alexander-Walker,22
1846,19.6,5.0,2.8,RJ Barrett,24
1847,5.0,3.05,0.95,Darius Bazley,28
1848,4.8,3.85,1.15,Goga Bitadze,26
1849,8.8,5.8,1.0,Bol Bol,26
1851,5.5,1.5,0.8,Jarrell Brantley,40
1853,10.1,5.5,1.3,Brandon Clarke,19
1854,12.4,9.0,1.8,Nic Claxton,4
1855,3.7,3.1,0.5,Jarrett Culver,1
1858,3.7,3.05,0.5,Bruno Fernando,14
1859,9.0,5.5,1.1,Daniel Gafford,41
1860,21.4,2.6,7.6,Darius Garland,7
1862,11.9,4.3,0.95,Rui Hachimura,17
1864,5.1,3.1,0.8,Jaxson Hayes,23
1866,20.0,5.4,4.1,Tyler Herro,20
1867,10.6,3.2,3.7,Talen Horton-Tucker,40
1868,15.3,4.3,1.4,De'Andre Hunter,1
1870,6.7,1.7,2.9,Ty Jerome,11
1871,14.95,4.300000000000001,1.8,Cameron Johnson,4
1872,21.9,5.0,2.9,Keldon Johnson,31
1873,2.0,2.0,0.2,Mfiondu Kabengele,2
1874,6.6,2.5,1.1,Romeo Langford,31
1875,6.7,2.6,0.9,Nassir Little,29
1877,8.9,3.4,2.3,Terance Mann,16
1879,5.4,3.6,1.5,Cody Martin,5
1880,7.8999999999999995,3.8,1.35,Jalen McDaniels,5
1881,25.9,5.9,7.8,Ja Morant,19
1882,10.4,2.5,1.8,Jaylen Nowell,22
1883,4.8,3.3,1.5,Chuma Okeke,26
1884,1.4,1.0,0.4,KZ Okpala,30
1886,1.0,1.0,1.0,Eric Paschall,22
1887,19.1,2.7,4.4,Jordan Poole,11
1888,19.2,5.4,5.6,Kevin Porter Jr.,14
1889,9.3,2.25,1.45,Cam Reddish,24
1890,4.1,2.7,0.9,Isaiah Roby,31
1891,4.95,2.65,1.05,Luka Samanic,2
1892,4.2,1.7,0.9,Admiral Schofield,26
1894,3.0,0.0,0.0,Deividas Sirvydis,15
1896,5.1,2.4,0.8999999999999999,Matisse Thybulle,29
1897,15.6,4.9,2.4,P.J. Washington,5
1899,4.0,2.0,1.5,Quinndary Weatherspoon,11
1900,9.7,2.8,2.8,Coby White,6
1901,7.7,4.2,1.5,Grant Williams,2
1902,24.2,6.6,4.4,Zion Williamson,23
1903,1.7,0.0,0.3,Dylan Windler,7
1934,3.2,2.5,1.3,Juan Toscano-Anderson,17
1948,0.0,0.0,0.0,DaQuan Jeffries,24
1963,8.0,2.0,1.7,Gabe York,15
2034,6.5,1.1,1.8,Lindell Wigginton,21
2040,14.0,4.6,2.1,Luguentz Dort,25
2051,11.2,3.3,2.0,Max Strus,20
2110,6.0,3.4,0.7,Oshae Brissett,15
2111,2.2,1.5,0.0,Charlie Brown Jr.,27
2115,3.5,1.1,1.1,Amir Coffey,16
2131,20.0,4.0,2.0,Louis King,27
2146,11.6,5.1,1.1,Naz Reid,22
2160,2.15,1.95,0.05,Moses Brown,4
2168,6.8,2.2,1.1,Terence Davis,30
2177,4.8,4.2,1.4,John Konchar,19
2201,3.0,0.0,1.0,Mychal Mulder,20
2242,10.2,5.0,1.6,Caleb Martin,20
2325,7.0,1.0,0.0,Armoni Brooks,1
2327,4.75,1.25,0.4,Garrison Mathews,14
2387,3.0,3.5,0.0,Devontae Cacok,29
2391,2.0,1.0,0.25,Chris Silva,1
2392,4.7,3.4,0.8,Dean Wade,7
2404,6.2,3.0,0.7,Javonte Green,6
2408,1.3,1.1,0.4,Thanasis Antetokounmpo,21
2482,7.3,2.3,0.7,Marques Bolden,21
2532,4.0,2.0,0.8,Devin Cannady,26
2561,9.3,6.0,0.9,Precious Achiuwa,38
2563,13.0,4.6,3.8,Cole Anthony,26
2564,9.2,6.4,2.8,Deni Avdija,41
2565,3.5,3.3,0.3,Udoka Azubuike,40
2566,22.6,6.3,8.3,LaMelo Ball,5
2567,1.5,0.0,0.5,LiAngelo Ball,5
2568,21.5,5.0,4.2,Desmond Bane,19
2569,12.95,4.7,1.4,Saddiq Bey,10
2571,0.9,0.5,0.5,Leandro Bolmaro,40
2573,1.2,0.2,1.1,Facundo Campazzo,8
2574,1.1,1.3,0.2,Vernon Carey Jr.,41
2578,0.0,0.0,1.0,Nate Darling,16
2580,3.6,1.8,0.3,Mamadi Diakite,7
2582,1.0,1.5,1.5,Devon Dotson,41
2584,24.2,5.7,4.4,Anthony Edwards,22
2585,1.0,2.5,0.5,CJ Elleby,22
2586,4.0,0.0,0.0,Malik Fitts,16
2587,4.6,1.4,1.3,Malachi Flynn,38
2589,2.5,1.9,1.8,Trent Forrest,1
2590,3.3,1.7,0.6,Anthony Gill,41
2593,8.9,3.0,1.7,Josh Green,8
2595,20.5,3.6,10.3,Tyrese Haliburton,15
2597,6.699999999999999,2.05,1.35,R.J. Hampton,26
2598,2.5,2.0,0.5,Jalen Harris,24
2599,10.4,2.9,6.2,Killian Hayes,10
2604,8.65,1.7,1.35,Isaiah Joe,27
2606,12.8,3.7,6.4,Tre Jones,31
2607,3.9,1.6,0.4,Nathan Knight,22
2608,1.5,0.9,0.7,Vit Krejci,1
2609,6.1,3.3,1.4,Anthony Lamb,11
2610,4.133333333333334,0.6333333333333333,1.5999999999999999,Saben Lee,28
2611,4.4,1.3,0.9,Kira Lewis Jr.,23
2614,5.85,1.9,2.75,Theo Maledon,14
2617,12.6,5.5,1.6,Kenyon Martin Jr.,14
2619,20.2,3.1,3.3,Tyrese Maxey,27
2620,15.3,3.2,8.3,Skylar Mays,29
2621,11.9,3.9,1.8,Jaden McDaniels,22
2623,4.75,1.9,0.75,Sam Merrill,7
2626,10.1,3.8,1.3,Aaron Nesmith,15
2627,5.3,2.6,0.3,Zeke Nnaji,9
2628,9.75,3.95,1.6,Jordan Nwora,15
2629,9.6,7.0,1.1,Onyeka Okongwu,1
2630,6.6,2.4,1.1,Isaac Okoro,7
2633,8.3,4.8,2.2,Aleksej Pokusevski,25
2635,5.5,1.7,1.4,Payton Pritchard,2
2636,14.3,3.9,3.2,Immanuel Quickley,24
2638,4.2,4.0,0.5,Paul Reed,27
2639,8.2,6.4,0.6,Nick Richards,5
2641,6.5,3.0,0.5,Jay Scrubb,26
2643,0.9,0.2,0.0,Marko Simonovic,6
2644,9.4,5.8,0.9,Jalen Smith,15
2645,3.4,1.2,1.0,Xavier Sneed,5
2647,5.2,3.3,0.5,Lamar Stevens,7
2648,11.3,7.9,1.3,Isaiah Stewart,10
2650,8.8,3.7,2.6,Jae'Sean Tate,14
2654,0.5,3.5,1.5,Brodric Thomas,2
2656,7.1,5.2,1.6,Xavier Tillman,19
2658,7.6,2.9,1.0,Obi Toppin,24
2661,18.4,3.8,3.5,Devin Vassell,31
2664,10.1,3.9,1.2,Patrick Williams,6
2666,10.2,5.9,0.7,James Wiseman,11
2667,2.0,2.5,0.5,Robert Woodard II,25
2668,9.2,3.6,2.4,Naji Marshall,23
2671,3.5,1.7,0.95,Trevelin Queen,15
2672,2.7,1.3,0.3,Nate Hinton,7
2676,3.0,2.0,0.5,Tyler Hall,8
2677,4.2,2.1,0.5,Kevon Harris,26
2678,1.5,1.5,2.5,Zavier Simpson,26
2783,3.0,1.0,1.5,Luca Vildoza,21
2785,3.1,2.1,0.2,Omer Yurtseven,20
2786,9.0,4.9,1.3,Santi Aldama,19
2788,5.4,1.7,1.3,Dalano Banton,38
2789,15.1,6.6,4.7,Scottie Barnes,38
2790,4.85,7.25,1.65,Charles Bassey,31
2792,6.3,1.3,0.8,Brandon Boston Jr.,16
2793,5.7,2.3,1.2,James Bouknight,5
2795,2.6,1.3,0.2,Greg Brown III,29
2796,8.1,2.35,2.9,Jared Butler,40
2798,2.0,1.4500000000000002,0.35,Justin Champagnie,38
2799,6.0,1.2,1.2,Josh Christopher,14
2800,6.0,1.0,0.3,Sharife Cooper,7
2801,17.6,5.9,5.7,Cade Cunningham,10
2802,8.5,2.7,2.5,Ayo Dosunmu,6
2803,8.2,2.6,1.5,Chris Duarte,15
2804,3.4,1.1,0.9,David Duke Jr.,4
2805,2.2,1.45,0.5,Kessler Edwards,4
2806,3.0,4.2,0.9,Usman Garuba,14
2807,6.6,2.2,0.6,Luka Garza,22
2808,16.5,7.7,6.2,Josh Giddey,25
2809,8.0,4.5,3.5,RaiQuan Gray,4
2810,22.3,3.7,3.7,Jalen Green,14
2811,10.4,3.1,2.0,Quentin Grimes,24
2812,5.9,2.4,0.8,Sam Hauser,2
2814,5.65,5.0,1.7,Jay Huff,17
2816,11.25,2.5,2.8,Bones Hyland,9
2817,7.3,4.4,0.8,Isaiah Jackson,15
2819,5.7,4.1,1.3,Jalen Johnson,1
2820,5.1,1.3,1.8,Keon Johnson,29
2822,9.8,3.9,2.4,Herbert Jones,23
2823,3.3,2.7,0.3,Kai Jones,5
2825,11.1,2.8,1.2,Corey Kispert,41
2827,9.1,3.2,1.7,Jonathan Kuminga,11
2829,6.7,2.8,0.8,Isaiah Livers,10
2830,6.9,4.65,1.65,Sandro Mamukelashvili,21
2831,8.2,2.2,1.9,Tre Mann,25
2832,3.2,0.8,1.0,Miles McBride,24
2833,12.5,5.0,4.5,Mac McClung,27
2834,5.7,1.3,2.3,Davion Mitchell,30
2835,15.7,9.0,2.8,Evan Mobley,7
2836,5.2,1.8,0.8,Moses Moody,11
2837,14.6,3.6,1.4,Trey Murphy III,23
2838,8.0,3.05,0.75,Eugene Omoruyi,10
2840,0.0,2.0,1.0,Jamorko Pickett,7
2842,2.5,1.6,1.8,Jason Preston,16
2843,10.2,2.7,3.7,Joshua Primo,31
2844,2.5,2.5,0.6,Neemias Queta,30
2845,13.3,3.4,3.6,Austin Reaves,17
2846,6.7,4.1,1.0,Jeremiah Robinson-Earl,25
2847,14.6,8.9,3.9,Alperen Sengun,14
2848,5.0,4.4,0.9,Day'Ron Sharpe,4
2849,3.3,4.5,0.5,Jericho Sims,24
2851,2.7,0.8,0.4,Jaden Springer,27
2852,9.5,2.9,2.9,Jalen Suggs,26
2853,3.4,1.65,0.2,Terry Taylor,6
2855,10.3,1.7,1.3,Cam Thomas,4
2856,4.0,2.2,0.5,JT Thor,5
2857,2.0,1.9,0.6,Isaiah Todd,41
2858,18.4,4.2,3.6,Franz Wagner,26
2859,3.8,2.2,0.8,Ish Wainright,28
2860,8.4,1.2,2.2,Duane Washington Jr.,28
2861,7.3,3.7,2.1,Trendon Watford,29
2862,1.25,0.2,0.4,Joe Wieskamp,38
2863,7.0,3.0,1.1,Aaron Wiggins,25
2864,5.5,2.0,1.0,Ziaire Williams,19
2865,4.1,1.9,2.4,McKinley Wright IV,8
2878,2.9,1.0,1.2,Jeff Dowtin,38
2880,3.2,2.5,1.8,Marcus Garrett,20
2890,3.2,1.1,0.8,A.J. Lawson,22
2901,2.5,1.2,1.2,RJ Nembhard Jr.,7
2914,1.5,0.0,0.5,Jordan Schakel,41
2917,0.0,1.0,0.5,Javonte Smart,23
2941,9.1,2.4,3.1,Jose Alvarado,23
2990,2.5,0.2,1.0,Jalen Crutcher,5
3067,0.7,0.0,0.3,Feron Hunt,24
3081,2.4,0.7,1.3,Carlik Jones,6
3091,4.0,2.4,0.4,Braxton Key,10
3136,2.2,1.8,1.5,Isaiah Miller,29
3154,4.0,1.7,2.3,Daishen Nix,14
3170,0.0,1.0,0.5,John Petty Jr.,23
3195,4.25,0.8,0.35,Matt Ryan,17
3341,6.5,3.3,2.7,Jordan Goodwin,41
3358,3.4,2.3,0.6,Micah Potter,40
3360,4.05,1.8,1.5499999999999998,Dru Smith,20
3380,2.6,0.9,0.1,Malcolm Hill,6
3394,2.3,2.0,0.3,Aleem Ford,26
3395,3.0,1.0,0.0,Malik Ellison,1
3396,2.6,0.9,1.7,Xavier Moon,16
3398,8.0,1.0,2.3,Brandon Williams,29
3399,4.0,3.0999999999999996,0.6000000000000001,Olivier Sarr,29
3404,5.5,2.0,0.8,Lindy Waters III,25
3405,5.1,2.2,0.7,MarJon Beauchamp,21
3406,4.1,3.2,2.3,Dyson Daniels,23
3407,8.8,1.8,1.3,Jaden Hardy,8
3411,7.8,2.0,1.1,Ochai Agbaji,40
3413,3.7,1.3,0.3,Patrick Baldwin Jr.,11
3414,19.6,6.8,3.6,Paolo Banchero,26
3415,4.1,3.6,0.8,Dominick Barlow,31
3417,1.5,0.5,0.3,Buddy Boeheim,10
3418,3.05,1.45,0.8,Jamaree Bouyea,20
3419,9.9,2.7,1.9,Malaki Branham,31
3420,4.5,2.3,0.7,Christian Braun,9
3422,3.7,1.3,0.0,Gabe Brown,38
3423,2.3,0.9,0.7,Kendall Brown,15
3424,6.6,3.4,0.8,Jamal Cain,20
3425,7.35,3.0,0.6,Julian Champagnie,31
3426,2.1,1.1,1.6,Kennedy Chandler,19
3427,3.1,1.9,0.6,Max Christie,17
3428,5.6,2.3,1.0,Johnny Davis,41
3429,1.5,0.7,0.9,JD Davison,2
3430,2.4,1.75,0.35,Darius Days,14
3431,3.0,2.7,0.2,Moussa Diabate,16
3432,5.6,2.7,1.2,Ousmane Dieng,25
3433,8.9,9.0,1.1,Jalen Duren,10
3434,0.0,0.0,0.0,Anthony Duruji,5
3435,9.5,6.1,1.1,Tari Eason,14
3436,1.5,0.4,0.4,Keon Ellis,30
3437,1.5,1.0,0.5,Tyson Etienne,1
3438,6.2,1.6,0.8,Simone Fontecchio,40
3439,1.2,1.8,0.2,Michael Foster Jr.,27
3440,8.0,1.0,0.0,Javon Freeman-Liberty,6
3443,4.4,1.4,0.6,A.J. Green,21
3444,8.8,2.1,1.0,AJ Griffin,1
